id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.31928E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,22/10/2020 14:22,Judiciary Committee approves Judge Barrett. Moves to full Senate for final vote. Big day for America!,,Twitter for iPhone,48212,302703,FALSE
1.31927E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,22/10/2020 13:47,".@FoxNews Polls are totally FAKE, just like they were in 2016. I am leading in all of the states mentioned, which y… https://t.co/6GpMOiiUtH",,Twitter for iPhone,26915,144536,FALSE
1.31925E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,22/10/2020 12:28,....to be around to vote for President Trump.” Over 300 wins and 2 National Championships. Thank you to Florida Sta… https://t.co/LSlhyX8yni,,Twitter for iPhone,12892,83856,FALSE
1.31925E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 12:28,"The GREAT Bobby Bowden, one of the best coaches EVER in College Football, on his full recovery from Covid-19 “....A… https://t.co/0xyc9a0x82",,Twitter for iPhone,20299,122825,FALSE
1.31925E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 12:05,"I will soon be giving a first in television history full, unedited preview of the vicious attempted “takeout” inter… https://t.co/z2CKUEuArn",,Twitter for iPhone,33224,118572,FALSE
1.31923E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 11:01,Depression! https://t.co/WhPPdrze4B,,Twitter for iPhone,17851,96014,FALSE
1.3191E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 2:01,"Ratcliffe: Iran and Russia Have Obtained Voter Info, Iran Has Tried to ‘Damage President Trump‘ https://t.co/8DVFoD5CTc via @BreitbartNews",,Twitter for iPhone,19498,62197,FALSE
1.31909E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 1:47,"I am not just running against Biden, I am running against the Corrupt Media, the Big Tech Giants, and the Washingto… https://t.co/o3CMsR89p0",,Twitter for iPhone,59724,215987,FALSE
1.31909E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 1:29,"I did more in 47 months than Biden did in 47 years. A VOTE for Republicans is a VOTE for SAFE communities, great JO… https://t.co/KYyCSyQxL2",,Twitter for iPhone,27900,130997,FALSE
1.31909E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 1:24,"For years you had a President who apologized for America—now you have a President who is standing up for America, a… https://t.co/qmATJbRvuI",,Twitter for iPhone,28047,119757,FALSE
1.31908E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 0:56,"If I do not sound like a typical Washington politician, it’s because I’m NOT a politician. If I do not always play… https://t.co/yktXtX4lbG",,Twitter for iPhone,40409,161303,FALSE
1.31908E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 0:50,The first thing Washington Democrats will do if Biden is elected is pack the Supreme Court with radical left judges… https://t.co/9vEl1Was08,,Twitter for iPhone,14361,57975,FALSE
1.31908E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 0:48,"The Radical Biden-Harris Agenda is projected to slash the typical American’s income by $6,500 per year. They will r… https://t.co/cCbHJwjjST",,Twitter for iPhone,13735,50585,FALSE
1.31908E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 0:43,"THANK YOU NORTH CAROLINA!
https://t.co/O3m7HWVlcq",,Twitter for iPhone,13518,74267,FALSE
1.31908E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,22/10/2020 0:37,My great honor! https://t.co/Ppcl3fHKKS,,Twitter for iPhone,14647,73190,FALSE
1.31905E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 22:41,"Exclusive: Forgotten by Obama-Biden Auto Bailout, Delphi Workers Refuse to Forget What Was Taken from Them (Part On… https://t.co/SxT1MJO1nE",,Twitter for iPhone,13327,44200,FALSE
1.31905E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 22:41,Multiple Pro-Trump Demonstrations Planned in Cincinnati Area https://t.co/jjMeB9Hba0 via @BreitbartNews,,Twitter for iPhone,13805,61269,FALSE
1.31904E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 22:33,Pennsylvania Trump Voters Show Passion: ‘He‘s a Man that Wants to Do It All for America‘ https://t.co/1oYXtzAyhT via @BreitbartNews,,Twitter for iPhone,12515,54024,FALSE
1.31904E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 22:31,WSJ Editorial Board: Joe Biden Must Answer Questions About Hunter Biden and China https://t.co/pF2M9i9OSu via @BreitbartNews,,Twitter for iPhone,19404,63388,FALSE
1.31904E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 21:57,See you soon North Carolina! https://t.co/MWfyg4ux69 https://t.co/hfbrBTgu15,,Twitter for iPhone,9647,55033,FALSE
1.31903E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 21:31,....Should take care of our people. It wasn’t their fault that the Plague came in from China!,,Twitter for iPhone,18415,103860,FALSE
1.31903E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 21:31,Just don’t see any way Nancy Pelosi and Cryin’ Chuck Schumer will be willing to do what is right for our great Amer… https://t.co/Pg1LrAiDQ4,,Twitter for iPhone,35110,151232,FALSE
1.31902E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 20:52,Michelle Fischbach (@FischbachMN7) is running for Congress in Minnesota. She Strongly Supports our Brave Law Enforc… https://t.co/PGYd9wFmQ4,,Twitter for iPhone,7851,31623,FALSE
1.31902E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 20:51,".@JimOberweis will be a terrific Congressman for Illinois! A successful businessman, he will Create Jobs, Lower Tax… https://t.co/ECMbHkuBuq",,Twitter for iPhone,7553,31419,FALSE
1.31902E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 20:51,Eric Esshaki (@EsshakiCongress) will be a tremendous advocate for Michigan and the first Chaldean in Congress! He w… https://t.co/QWJYyT68HR,,Twitter for iPhone,6844,28178,FALSE
1.31902E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 20:51,Paul Junge (@VotePaulJunge) will be a great Congressman for Michigan! He helped Secure our Border in my Administrat… https://t.co/rffY1BtOFT,,Twitter for iPhone,6311,26387,FALSE
1.31902E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 20:50,"Jim Marchant (@VoteJimMarchant) will be an incredible Congressman for Nevada! Unlike his Radical Left opponent, Jim… https://t.co/XxXxGO0wJO",,Twitter for iPhone,6000,24968,FALSE
1.31902E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 20:50,".@DanRodimer will be an incredible Congressman for Nevada! A former professional wrestler, he will fight for Lower… https://t.co/8rLQbABR2u",,Twitter for iPhone,11538,45643,FALSE
1.31902E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 20:50,Congresswoman @EliseStefanik is doing a terrific job for New York! She fiercely defends us and exposes the Radical… https://t.co/63Hx8cLN0s,,Twitter for iPhone,9406,38939,FALSE
1.31902E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 20:49,Congressman @BryanSteil is doing a great job for the people of Wisconsin! He fights hard for Wisconsin’s Incredible… https://t.co/FgsSacZxKt,,Twitter for iPhone,5976,25407,FALSE
1.31902E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 20:49,"Congressman Darin LaHood (@ElectLaHood) is a fighter for Illinois! A strong supporter of our #MAGA agenda, he is he… https://t.co/bdPKbT2sNS",['MAGA'],Twitter for iPhone,6105,26228,FALSE
1.31902E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 20:48,Congressman Ken Buck (@BuckForColorado) is a champion for the incredible People of Colorado! He is Strong on Law &amp;… https://t.co/XwC2gbbdJD,,Twitter for iPhone,10129,44703,FALSE
1.31902E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,21/10/2020 20:48,"Senator @CindyHydeSmith delivers for Mississippi! She helped us Cut your Taxes, Secure our Border, and Defend the S… https://t.co/guT4ozru3e",,Twitter for iPhone,10834,42436,FALSE
1.31898E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 18:17,Kayleigh McEnany presenting Lesley Stahl (@60Minutes) with some of the many things we’ve done for Healthcare. Lesle… https://t.co/2aUpPjY6NF,,Twitter for iPhone,24949,92429,FALSE
1.31892E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 14:38,Your 401k’s will crash with Biden. Massive Biden Tax and Regulation increases will destroy all that you have built!… https://t.co/9793Ja7HPD,,Twitter for iPhone,41172,172449,FALSE
1.3189E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 12:54,"Remember, BIDEN is going to raise your taxes at a level never seen before. This will not only be very costly for yo… https://t.co/2BDdWoV2fu",,Twitter for iPhone,56763,264627,FALSE
1.31889E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 12:28,Great interview Eric! https://t.co/MRxG49YT8Q,,Twitter for iPhone,18991,72114,FALSE
1.31889E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 12:21,Happening all over USA. No wonder California is never in play for Republicans. Rigged Election! https://t.co/aBFIEYy0Kn,,Twitter for iPhone,26598,75222,FALSE
1.31889E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 12:15,"Vote Trump to save your Second Amendment, Virginia! https://t.co/IQkCo67DXH",,Twitter for iPhone,21266,101380,FALSE
1.31889E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 12:06,WSJ Editorial Board: Joe Biden Must Answer Questions About Hunter Biden and China https://t.co/pF2M9i9OSu via… https://t.co/7QWFdxHXZA,,Twitter for iPhone,20948,63555,FALSE
1.31888E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 11:50,Biden Sought ‘Grand Bargain’ to Reduce Deficit Through Cuts to Social Security https://t.co/lpy2GGf8Sv via… https://t.co/qdnW4osP26,,Twitter for iPhone,17951,47977,FALSE
1.31872E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,21/10/2020 1:00,"THANK YOU PENNSYLVANIA!
https://t.co/OirJvLcxBu",,Twitter for iPhone,24281,119972,FALSE
1.31868E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,20/10/2020 22:09,...Everyone should compare this terrible Electoral Intrusion with the recent interviews of Sleepy Joe Biden!,,Twitter for iPhone,28878,147626,FALSE
1.31868E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,20/10/2020 22:09,"I am pleased to inform you that, for the sake of accuracy in reporting, I am considering posting my interview with… https://t.co/Q43G0RWzGY",,Twitter for iPhone,73906,315568,FALSE
1.31864E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,20/10/2020 20:06,Lesley Stahl of 60 Minutes not wearing a mask in the White House after her interview with me. Much more to come. https://t.co/0plZG6a4fH,,Twitter for iPhone,58433,173415,FALSE
1.31862E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,20/10/2020 18:46,WISCONSIN! Early voting is now underway—let’s #MAGA! https://t.co/gsFSghkmdM,['MAGA'],Twitter for iPhone,16979,72797,FALSE
1.31855E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,20/10/2020 14:02,"“Stock Markets will hit new highs if President Trump wins.  Tremendous growth like never before. If Biden wins, it’… https://t.co/lYGUJxpW2Y",,Twitter for iPhone,27758,119039,FALSE
1.31855E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,20/10/2020 13:48,"To the great people of New York, California, and Illinois, your states are way too highly taxed, big crime, people… https://t.co/fEoTDKYY9g",,Twitter for iPhone,64417,283140,FALSE
1.31852E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,20/10/2020 11:55,Will be interviewed on @foxandfriends at 8:00 A.M. Enjoy!,,Twitter for iPhone,15873,115654,FALSE
1.31834E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 23:51,"THANK YOU TUCSON, ARIZONA! Together, we are going to MAKE AMERICA GREAT AGAIN!! https://t.co/GYB2zG0f4H",,Twitter for iPhone,43299,187232,FALSE
1.3183E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 21:23,Heading for Tucson. See you in a little while. Winning Arizona!,,Twitter for iPhone,22962,161219,FALSE
1.31829E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 20:55,"THANK YOU ARIZONA! Together, we are going to MAKE AMERICA GREAT AGAIN! https://t.co/gsFSgh2KPc https://t.co/2yEtEevzh0",,Twitter for iPhone,24127,102564,FALSE
1.31828E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 19:41,"Just arriving in Prescott, what a crowd! I love Arizona!! https://t.co/qssvOznppz",,Twitter for iPhone,47414,213991,FALSE
1.31827E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 19:08,"....Washington wants nothing to do with him, and that’s so bad for New York, which has become a ghost town. Andrew… https://t.co/ybTqzSYULd",,Twitter for iPhone,14734,64633,FALSE
1.31827E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 19:08,Governor Cuomo has shown tremendously poor leadership skills in running N.Y. Bad time for him to be writing and pro… https://t.co/INpHDAc5E7,,Twitter for iPhone,30780,121325,FALSE
1.31825E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 18:08,"...P.S. Tony should stop wearing the Washington Nationals’ Mask for two reasons. Number one, it is not up to the hi… https://t.co/wKJf9NuCj4",,Twitter for iPhone,18590,89353,FALSE
1.31825E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 18:08,"Dr.Tony Fauci says we don’t allow him to do television, and yet I saw him last night on @60Minutes, and he seems to… https://t.co/jOMvtdsuvZ",,Twitter for iPhone,32690,129644,FALSE
1.31825E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 18:01,"GREAT news! New government of Sudan, which is making great progress, agreed to pay $335 MILLION to U.S. terror vict… https://t.co/FmHVeCkw7F",,Twitter for iPhone,65408,255518,FALSE
1.31825E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 17:39,Heading for Arizona. See you soon!,,Twitter for iPhone,22369,183690,FALSE
1.31824E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 17:27,"....There has never been more enthusiasm or spirit, by everyone. Great fun, and so good for our Country. Already wi… https://t.co/hqY6e28yKM",,Twitter for iPhone,13289,52672,FALSE
1.31824E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 17:27,@maggieNYT  There has never been a time in either of my two Campaigns when I felt we had a stronger chance of winni… https://t.co/7ipI81tyJv,,Twitter for iPhone,12852,52494,FALSE
1.31824E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 17:19,"WOW! Thank you ARIZONA! Departing Nevada now, and will see you all soon. Together, we are going to MAKE AMERICA GRE… https://t.co/5ukYwv2Fpo",,Twitter for iPhone,26423,101163,FALSE
1.31824E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362956,50,6,TRUE,19/10/2020 17:04,"FLORIDA—Early voting is underway! For more information, go to https://t.co/gsFSgh2KPc, and let’s MAKE AMERICA GREAT AGAIN!",,Twitter for iPhone,11556,47251,FALSE
1.31824E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,19/10/2020 17:01,"PENNSYLVANIA! Today is the last day to register to VOTE! #MAGA 
https://t.co/gsFSgh2KPc",['MAGA'],Twitter for iPhone,11542,47333,FALSE
1.31806E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,19/10/2020 5:19,Sen. Ron Johnson Calls For FBI To Address Reported Biden Ukraine Meeting https://t.co/UGVw1gEW7T via @BreitbartNews,,Twitter for iPhone,30510,94916,FALSE
1.318E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,19/10/2020 1:38,Watch the @marklevinshow on @FoxNews at 10:00 P.M. He will importantly be talking about the corruption of Joe Biden… https://t.co/kefglLYahf,,Twitter for iPhone,24315,102826,FALSE
1.31799E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,19/10/2020 1:00,THANK YOU NEVADA! https://t.co/WCfXKZ1Vpu,,Twitter for iPhone,21876,94284,FALSE
1.31796E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 22:44,"Big show tonight on @FoxNews! @MarkLevinShow will be exposing Joe Biden’s Corruption at 8:00pmE — and of course, do… https://t.co/NqMosZoo9r",,Twitter for iPhone,24503,91071,FALSE
1.31795E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 22:15,"THANK YOU Newport Beach, California! Now on my way to Carson City, Nevada. Another big crowd, see you soon! #MAGA https://t.co/QV8V9SdzJI",['MAGA'],Twitter for iPhone,39835,161361,FALSE
1.31789E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 18:14,Corrupt politician Joe Biden makes Crooked Hillary look like an amateur!,,Twitter for iPhone,65159,324235,FALSE
1.31786E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 16:14,"Not my Wall, which will soon be finished (and Mexico will pay for the Wall!). Totally unrelated, but I think Steve… https://t.co/YALrFLWh3M",,Twitter for iPhone,16740,62243,FALSE
1.31786E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 16:02,"Very proud of the @nypost, my former “hometown newspaper”. They have said and shown what everyone knows about Sleep… https://t.co/9eM5rlnrcB",,Twitter for iPhone,46656,171575,FALSE
1.31785E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 15:39,"Joe Biden is a corrupt politician, and everybody knows it. Now you have the proof, perhaps like never was had befor… https://t.co/xz0a8Thrn2",,Twitter for iPhone,67166,248844,FALSE
1.31783E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 13:50,"Hunter Biden’s laptop is a disaster for the entire Biden family, but especially for his father, Joe. It is now a pr… https://t.co/wJUZhAx2re",,Twitter for iPhone,84593,276979,FALSE
1.31782E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 13:40,"The United States shows more CASES than other countries, which the Lamestream Fake News Media pounces on daily, bec… https://t.co/MxpKcRsHrI",,Twitter for iPhone,39560,173896,FALSE
1.31769E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 5:03,"John, thank you. Such a great honor! https://t.co/2NBZXFIoql",,Twitter for iPhone,46216,184224,FALSE
1.31768E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 4:02,“Bins full of ballots in a dumpster” https://t.co/SjWMgFuVhw,,Twitter for iPhone,30739,67407,FALSE
1.31765E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 2:25,...while sacrificing American blood and treasure in endless foreign wars. Joe Biden is a corrupt politician — and t… https://t.co/pxA30rpO5p,,Twitter for iPhone,30355,116515,FALSE
1.31765E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 2:25,Joe Biden is the living embodiment of the corrupt political class that enriched itself while draining the economic… https://t.co/Hs3yZzKIca,,Twitter for iPhone,53911,182057,FALSE
1.31765E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 2:19,"This election is a choice between a TRUMP RECOVERY and a BIDEN DEPRESSION. If you vote for me, prosperity will surg… https://t.co/3r9tJN1XyM",,Twitter for iPhone,26447,99163,FALSE
1.31765E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 1:53,"If you support our Police, if you stand with the HEROES of Law Enforcement, then you must defeat Joe Biden on Novem… https://t.co/73dknafVjF",,Twitter for iPhone,15125,55822,FALSE
1.31764E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 1:51,The Democrat Party you once knew — no longer exists! https://t.co/0Gou1Z49OQ,,Twitter for iPhone,21364,80852,FALSE
1.31764E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 1:50,"17 days from now, we are going to win the Great State of WISCONSIN, and we are going to win 4 more years in the Whi… https://t.co/aTPymbyv4o",,Twitter for iPhone,15850,61367,FALSE
1.31764E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,18/10/2020 1:39,THANK YOU WISCONSIN! https://t.co/qpU4baSJRO,,Twitter for iPhone,16161,73725,FALSE
1.3176E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,17/10/2020 23:12,Getting ready to land in Wisconsin. See you soon!,,Twitter for iPhone,19689,153408,FALSE
1.3176E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,17/10/2020 23:05,"Final RCP Polling Averages Had Hillary Clinton Winning MI, WI, and PA https://t.co/xFQ8beqhDe via @BreitbartNews Th… https://t.co/BmQN2kbQXu",,Twitter for iPhone,13940,50400,FALSE
1.3176E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,17/10/2020 23:01,"THANK YOU MICHIGAN! 
https://t.co/gsFSgh2KPc https://t.co/P2shx6YQBq",,Twitter for iPhone,15503,72652,FALSE
1.3176E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,17/10/2020 22:58,Joe Biden-Linked Firm Made Major Investments in Chinese Corporations https://t.co/oeDz9G2BB4 via @BreitbartNews,,Twitter for iPhone,20880,48965,FALSE
1.3176E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,17/10/2020 22:54,"It was GREAT to be back in MICHIGAN with thousands of loyal, hardworking American Patriots — 17 days from now, we a… https://t.co/Ceur2BlQJ0",,Twitter for iPhone,15169,60709,FALSE
1.31757E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,17/10/2020 20:56,"Getting ready to land in Muskegon, Michigan. Another giant crowd. See you soon! #MAGA",['MAGA'],Twitter for iPhone,21699,132777,FALSE
1.31757E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,18/3/2009 13:46,87362957,50,6,TRUE,17/10/2020 20:48,GEORGIA! Early voting is underway. Get out and VOTE to MAKE AMERICA GREAT AGAIN! https://t.co/IMvVBDWZ4o,,Twitter for iPhone,21003,79851,FALSE
